SeqID,County,ID,State,Route,Order,Direction,Notes,LumpID,Parent,Mileage Notes,SliverID,County2,State2,Manual Miles,Miles
339,Tulsa,2217,OK,I.244,1,WE,,,,W,,Tulsa,OK,15.75,16.1
340,Doña Ana,1813,NM,I.25,1,SN,,,,,,Doña Ana,NM,,51.7
341,Sierra,1833,NM,I.25,2,SN,,,,,,Sierra,NM,,51.9
342,Socorro,1834,NM,I.25,3,SN,,,,,,Socorro,NM,,81
343,Valencia,1838,NM,I.25,4,SN,,,,,,Valencia,NM,,23.2
344,Bernalillo,1806,NM,I.25,5,SN,,,,,,Bernalillo,NM,,27.4
345,Sandoval,1831,NM,I.25,6,SN,,,,,,Sandoval,NM,,28.1
346,Santa Fe,1832,NM,I.25,7,SN,,,,,,Santa Fe,NM,,39.8
347,San Miguel,1830,NM,I.25,8,SN,,,,,,San Miguel,NM,,61.1
348,Mora,1824,NM,I.25,9,SN,,,,,,Mora,NM,,38.5
349,Colfax,1810,NM,I.25,10,SN,,,,,,Colfax,NM,,57.8
350,Las Animas,287,CO,I.25,11,SN,,,,,,Las Animas,CO,,39.1
351,Huerfano,279,CO,I.25,12,SN,,,,,,Huerfano,CO,,29.8
352,Pueblo,302,CO,I.25,13,SN,,,,,,Pueblo,CO,,47.4
353,El Paso,271,CO,I.25,14,SN,,,,,,El Paso,CO,,46.9
354,Douglas,269,CO,I.25,15,SN,,,,,,Douglas,CO,,31.7
355,Arapahoe,253,CO,I.25,16,SN,,,,,,Arapahoe,CO,,4.3
356,Denver,267,CO,I.25,17,SN,,,,,,Denver,CO,,15.1
357,Adams,251,CO,I.25,18,SN,,,,,,Adams,CO,,13.9
358,Broomfield,258,CO,I.25,19,SN,,,,,,Broomfield,CO,,2.7
359,Weld,313,CO,I.25,20,SN,Reentry from North,,,,2004,Weld,CO,,22.03
360,Larimer,286,CO,I.25,21,SN,,,,,,Larimer,CO,,38.8
361,Weld,313,CO,I.25,22,SN,Reentry from South,,,,3004,Weld,CO,,6.87
362,Laramie,3263,WY,I.25,23,SN,,,,,,Laramie,WY,,47.1
363,Platte,3268,WY,I.25,24,SN,,,,,,Platte,WY,,73.5
364,Converse,3257,WY,I.25,25,SN,,,,,,Converse,WY,,54.3
365,Natrona,3265,WY,I.25,26,SN,,,,,,Natrona,WY,,60.3
366,Johnson,3262,WY,I.25,27,SN,,,,,,Johnson,WY,,65.3
367,St. Louis,1588,MO,I.255,1,CCW,,,,,,St. Louis,MO,,3.7
368,Monroe,670,IL,I.255,2,CCW,,,,,,Monroe,IL,,3.6
369,St. Clair,685,IL,I.255,3,CCW,,,,,,St. Clair,IL,,16.4
370,Madison,660,IL,I.255,4,CCW,,,,,,Madison,IL,,7.2
371,Unicoi,2606,TN,I.26,1,WE,,,,,,Unicoi,TN,,26.9
372,Carter,2530,TN,I.26,2,WE,,,,,,Carter,TN,,2.7
373,Washington,2610,TN,I.26,3,WE,,,,,,Washington,TN,,15
374,Sullivan,2602,TN,I.26,4,WE,,,,,,Sullivan,TN,,9.8
375,Madison,1957,NC,I.26,5,WE,,,,,,Madison,NC,,12.6
376,Buncombe,1911,NC,I.26,6,WE,,,,,,Buncombe,NC,,28.8
377,Henderson,1945,NC,I.26,7,WE,,,,,,Henderson,NC,,16.7
378,Polk,1975,NC,I.26,8,WE,,,,,,Polk,NC,,13.1
379,Spartanburg,2450,SC,I.26,9,WE,,,,,,Spartanburg,SC,,45.4
380,Laurens,2438,SC,I.26,10,WE,,,,,,Laurens,SC,,15.4
381,Newberry,2444,SC,I.26,11,WE,,,,,,Newberry,SC,,27.4
382,Lexington,2440,SC,I.26,12,WE,Reentry from East,,,GE,2001,Lexington,SC,3.16,3.2
383,Richland,2448,SC,I.26,13,WE,Reentry from East,,,GE,2002,Richland,SC,11.3,11.1
384,Lexington,2440,SC,I.26,14,WE,Reentry,,,GE,1001,Lexington,SC,3.67,3.8
385,Richland,2448,SC,I.26,15,WE,Reentry from West,,,GE,3002,Richland,SC,1.1,1.1
386,Lexington,2440,SC,I.26,16,WE,Reentry,,,,1001,Lexington,SC,,11.5
387,Calhoun,2417,SC,I.26,17,WE,Reentry from East,,,GE,2003,Calhoun,SC,7.12,7.1
388,Lexington,2440,SC,I.26,18,WE,Reentry from West,,,GE,3001,Lexington,SC,3.11,3.1
389,Calhoun,2417,SC,I.26,19,WE,Reentry from West,,,GE,3003,Calhoun,SC,10.2,10.1
390,Orangeburg,2446,SC,I.26,20,WE,,,,,,Orangeburg,SC,,28.1
391,Dorchester,2426,SC,I.26,21,WE,,,,,,Dorchester,SC,,16.7
392,Berkeley,2416,SC,I.26,22,WE,,,,,,Berkeley,SC,,17.7
393,Charleston,2418,SC,I.26,23,WE,,,,,,Charleston,SC,,16
394,Jefferson,1057,KY,I.264,1,CCW,,,,W,,Jefferson,KY,22.93,22.8
395,"Chesapeake, City of",2963,VA,I.264,2,WE,,14,1,,,"Chesapeake, City of",VA,,1
396,"Portsmouth, City of",2965,VA,I.264,3,WE,,14,,,,"Portsmouth, City of",VA,,5.8
397,"Norfolk, City of",3026,VA,I.264,4,WE,,,,,,"Norfolk, City of",VA,,6.7
398,"Virginia Beach, City of",3074,VA,I.264,5,WE,,,,,,"Virginia Beach, City of",VA,,11.3
399,Jefferson,1057,KY,I.265,1,CCW,,,,W,,Jefferson,KY,38.9,28.6
400,Clark,715,IN,I.265,2,CCW,,,,,,Clark,IN,,7
401,Floyd,727,IN,I.265,3,CCW,,,,,,Floyd,IN,,6
402,DeSoto,1427,MS,I.269,1,CCW,,,,,,DeSoto,MS,,15.7
403,Marshall,1457,MS,I.269,2,CCW,,,,,,Marshall,MS,,10.4
404,Fayette,2544,TN,I.269,3,CCW,Reentry from CW,,,,2001,Fayette,TN,7.2,0.4
405,Shelby,2599,TN,I.269,4,CCW,Reentry from CW,,,,2002,Shelby,TN,11.9,1.53
406,Fayette,2544,TN,I.269,5,CCW,Reentry,,,,1001,Fayette,TN,,2.94
407,Shelby,2599,TN,I.269,6,CCW,Reentry,,,,1002,Shelby,TN,,2.22
408,Fayette,2544,TN,I.269,7,CCW,Reentry,,,,1001,Fayette,TN,,2.64
409,Shelby,2599,TN,I.269,8,CCW,Reentry,,,,1002,Shelby,TN,,1
410,Fayette,2544,TN,I.269,9,CCW,Reentry from CCW,,,,3001,Fayette,TN,,1.22
411,Shelby,2599,TN,I.269,10,CCW,Reentry from CCW,,,,3002,Shelby,TN,,7.15
412,Lubbock,2767,TX,I.27,1,SN,,,,,,Lubbock,TX,,25.5
413,Hale,2710,TX,I.27,2,SN,,,,,,Hale,TX,,37.6
414,Swisher,2834,TX,I.27,3,SN,,,,,,Swisher,TX,,31.3
415,Randall,2806,TX,I.27,4,SN,,,,,,Randall,TX,,33
416,Potter,2803,TX,I.27,5,SN,,,,GE,,Potter,TX,0.69,0.7
417,Adams,251,CO,I.270,1,WE,,,,,,Adams,CO,,5.2
418,Denver,267,CO,I.270,2,WE,,,,,,Denver,CO,,0.7
419,Madison,660,IL,I.270,3,CCW,,,,W,,Madison,IL,14.57,15.1
420,"St. Louis, City of",1589,MO,I.270,4,CCW,,24,,,,"St. Louis, City of",MO,,0.7
421,St. Louis,1588,MO,I.270,5,CCW,,24,1,,,St. Louis,MO,,34.8
422,Franklin,2082,OH,I.270,6,CCW,,,,W,,Franklin,OH,54.97,54.9
423,Frederick,1213,MD,I.270,7,WE,,,,,,Frederick,MD,,9.9
424,Montgomery,1218,MD,I.270,8,WE,,,,,,Montgomery,MD,,22.4
425,Medina,2109,OH,I.271,1,SN,,,,,,Medina,OH,,6.7
426,Summit,2134,OH,I.271,2,SN,,,,,,Summit,OH,,15.3
427,Cuyahoga,2075,OH,I.271,3,SN,,,,,,Cuyahoga,OH,,16.7
428,Lake,2100,OH,I.271,4,SN,,,,,,Lake,OH,,1.7
429,Manatee,367,FL,I.275,1,SN,,,,,,Manatee,FL,,8.5
430,Hillsborough,355,FL,I.275,2,SN,Reentry from North; Bridge only,,,,2001,Hillsborough,FL,,3.33
431,Pinellas,379,FL,I.275,3,SN,,,,,,Pinellas,FL,,22.8
432,Hillsborough,355,FL,I.275,4,SN,Reentry from South,,,,3001,Hillsborough,FL,,24.87
433,Pasco,378,FL,I.275,5,SN,,,,GE,,Pasco,FL,0.2,0.2
434,Knox,2567,TN,I.275,6,SN,,,,W,,Knox,TN,2.98,3.3
435,Kenton,1060,KY,I.275,7,CCW,,,,,,Kenton,KY,,7.7
436,Boone,1009,KY,I.275,8,CCW,,,,,,Boone,KY,,12.1
437,Campbell,1020,KY,I.275,9,CCW,,,,,,Campbell,KY,,4.4
438,Dearborn,720,IN,I.275,10,CCW,,,,,,Dearborn,IN,,3.3
439,Hamilton,2088,OH,I.275,11,CCW,,,,,,Hamilton,OH,,41.7
440,Clermont,2070,OH,I.275,12,CCW,,,,,,Clermont,OH,,13.9
441,Monroe,1298,MI,I.275,13,SN,,,,,,Monroe,MI,,8.6
442,Oakland,1303,MI,I.275,14,SN,,,,,,Oakland,MI,,4.1
443,Wayne,1322,MI,I.275,15,SN,,,,,,Wayne,MI,,25.7
444,Montgomery,2304,PA,I.276,1,WE,,,,,,Montgomery,PA,,19.9
445,Bucks,2267,PA,I.276,2,WE,,,,,,Bucks,PA,,12.6
446,Mecklenburg,1960,NC,I.277,1,CCW,,,,W,,Mecklenburg,NC,4.41,4.4
447,Summit,2134,OH,I.277,2,WE,,,,W,,Summit,OH,4.14,3.6
448,Union,1804,NJ,I.278,1,WE,,,,,,Union,NJ,,1.9
449,Richmond,1881,NY,I.278,2,WE,,,,,,Richmond,NY,,8.9
450,Kings,1862,NY,I.278,3,WE,,,,,,Kings,NY,,12.8
451,Queens,1879,NY,I.278,4,WE,,,,,,Queens,NY,,5.4
452,New York,1869,NY,I.278,5,WE,,,,,,New York,NY,,1.7
453,Bronx,1841,NY,I.278,6,WE,,,,,,Bronx,NY,,5
454,Allegheny,2260,PA,I.279,1,SN,,,,W,,Allegheny,PA,13.32,13.2
455,Santa Clara,235,CA,I.280,1,SN,,,,,,Santa Clara,CA,,22
456,San Mateo,233,CA,I.280,2,SN,,,,,,San Mateo,CA,,28.2
457,San Francisco,230,CA,I.280,3,SN,,,,,,San Francisco,CA,,7.3
458,Scott,879,IA,I.280,4,CCW,,,,,,Scott,IA,,9.6
459,Rock Island,684,IL,I.280,5,CCW,,,,,,Rock Island,IL,,11.5
460,Henry,640,IL,I.280,6,CCW,,,,,,Henry,IL,,6.1
461,Wood,2144,OH,I.280,7,SN,,,,,,Wood,OH,,6.6
462,Lucas,2105,OH,I.280,8,SN,,,,,,Lucas,OH,,5.8
463,Morris,1798,NJ,I.280,9,WE,,,,,,Morris,NJ,,3.2
464,Essex,1791,NJ,I.280,10,WE,,,,,,Essex,NJ,,11.1
465,Hudson,1793,NJ,I.280,11,WE,,,,,,Hudson,NJ,,3.3
466,Dauphin,2280,PA,I.283,1,SN,,,,W,,Dauphin,PA,2.91,3.1
467,Fulton,454,GA,I.285,1,CCW,Reentry from CW,,,,2001,Fulton,GA,,15.26
468,Clayton,425,GA,I.285,2,CCW,,,,,,Clayton,GA,,6
469,Fulton,454,GA,I.285,3,CCW,Reentry,,,,1001,Fulton,GA,,1.65
470,DeKalb,438,GA,I.285,4,CCW,,,,,,DeKalb,GA,,26.4
471,Fulton,454,GA,I.285,5,CCW,Reentry from CCW,,,,3001,Fulton,GA,,5.89
472,Cobb,427,GA,I.285,6,CCW,,,,,,Cobb,GA,,7.7
473,Davidson,438,NC,I.285,7,SN,,,,,,Davidson,NC,,18.5
474,Forsyth,438,NC,I.285,8,SN,,,,,,Forsyth,NC,,4.7
475,Middlesex,1796,NJ,I.287,1,CCW,,,,,,Middlesex,NJ,,10.1
476,Somerset,1802,NJ,I.287,2,CCW,,,,,,Somerset,NJ,,20
477,Morris,1798,NJ,I.287,3,CCW,,,,,,Morris,NJ,,23.9
478,Passaic,1800,NJ,I.287,4,CCW,,,,,,Passaic,NJ,,3.3
479,Bergen,1786,NJ,I.287,5,CCW,,,,,,Bergen,NJ,,10.4
480,Rockland,1882,NY,I.287,6,CCW,,,,,,Rockland,NY,,15.7
481,Westchester,1898,NY,I.287,7,CCW,,,,,,Westchester,NY,,14.5
482,Jackson,1540,MO,I.29,1,SN,,,,,,Jackson,MO,,1.3
483,Clay,1516,MO,I.29,2,SN,,,,,,Clay,MO,,6.2
484,Platte,1575,MO,I.29,3,SN,,,,,,Platte,MO,,28
485,Buchanan,1503,MO,I.29,4,SN,,,,,,Buchanan,MO,,20.1
486,Andrew,1494,MO,I.29,5,SN,,,,,,Andrew,MO,,15.3
487,Holt,1536,MO,I.29,6,SN,,,,,,Holt,MO,,32.9
488,Atchison,1495,MO,I.29,7,SN,,,,,,Atchison,MO,,24.8
489,Fremont,833,IA,I.29,8,SN,,,,,,Fremont,IA,,25.4
490,Mills,862,IA,I.29,9,SN,,,,,,Mills,IA,,18.1
491,Pottawattamie,875,IA,I.29,10,SN,,,,,,Pottawattamie,IA,,28.9
492,Harrison,840,IA,I.29,11,SN,,,,,,Harrison,IA,,28.3
493,Monona,864,IA,I.29,12,SN,,,,,,Monona,IA,,25.7
494,Woodbury,894,IA,I.29,13,SN,,,,,,Woodbury,IA,,25.3
495,Union,2517,SD,I.29,14,SN,,,,,,Union,SD,,47.2
496,Lincoln,2495,SD,I.29,15,SN,,,,,,Lincoln,SD,,28.8
497,Minnehaha,2503,SD,I.29,16,SN,,,,,,Minnehaha,SD,,24.4
498,Moody,2504,SD,I.29,17,SN,,,,,,Moody,SD,,24.2
499,Brookings,2459,SD,I.29,18,SN,,,,,,Brookings,SD,,24
500,Deuel,2473,SD,I.29,19,SN,,,,,,Deuel,SD,,15.7
501,Hamlin,2482,SD,I.29,20,SN,,,,,,Hamlin,SD,,5.6
502,Codington,2468,SD,I.29,21,SN,,,,,,Codington,SD,,25.7
503,Grant,2479,SD,I.29,22,SN,,,,,,Grant,SD,,10.1
504,Roberts,2509,SD,I.29,23,SN,,,,,,Roberts,SD,,46.6
505,Richland,2039,ND,I.29,24,SN,,,,,,Richland,ND,,48.2
506,Cass,2009,ND,I.29,25,SN,,,,,,Cass,ND,,44
507,Traill,2049,ND,I.29,26,SN,,,,,,Traill,ND,,30.9
508,Grand Forks,2018,ND,I.29,27,SN,,,,,,Grand Forks,ND,,37.7
509,Walsh,2050,ND,I.29,28,SN,,,,,,Walsh,ND,,24.2
510,Pembina,2034,ND,I.29,29,SN,,,,,,Pembina,ND,,32.6
511,Cook,619,IL,I.290,1,CCW,Reentry from CCW,,,,2001,Cook,IL,,4.54
512,DuPage,625,IL,I.290,2,CCW,,,,,,DuPage,IL,,9.3
513,Cook,619,IL,I.290,3,CCW,Reentry from CW,,,,3001,Cook,IL,,15.96
514,Erie,1853,NY,I.290,4,WE,,,,W,,Erie,NY,9.8,10
515,Worcester,1240,MA,I.290,5,WE,,,,,,Worcester,MA,,18.1
516,Middlesex,1235,MA,I.290,6,WE,,,,,,Middlesex,MA,,2
517,Capitol,315,CT,I.291,1,WE,,,,,,Capitol,CT,,6.1
518,Hampden,1233,MA,I.291,2,SN,,,,,,Hampden,MA,,5.3
519,Hillsborough,1780,NH,I.293,1,SN,,,,,,Hillsborough,NH,,10.3
520,Merrimack,1781,NH,I.293,2,SN,,,,,,Merrimack,NH,,1.4
521,Cook,619,IL,I.294,1,SN,,,,W,,Cook,IL,53.45,52.8
522,Duval,342,FL,I.295,1,CCW,,,,W,,Duval,FL,61.04,59.97
523,Clay,337,FL,I.295,2,CCW,"Abuts, to the South, on bridge",,,W,,Clay,FL, -   ,0.73
524,Cumberland,1926,NC,I.295,3,CCW,,,,GE,,Cumberland,NC,22.5,26.9
525,Prince George,3038,VA,I.295,4,SN,Reentry from North,20,1,,2001,Prince George,VA,,9.26
526,"Hopewell, City of",3040,VA,I.295,5,SN,Reentry from North,20,,,2002,"Hopewell, City of",VA,,0.47
527,Prince George,3038,VA,I.295,6,SN,Reentry,20,1,,1001,Prince George,VA,,0.84
528,"Hopewell, City of",3040,VA,I.295,7,SN,Reentry,20,,,1002,"Hopewell, City of",VA,,0.55
529,Prince George,3038,VA,I.295,8,SN,Reentry from South,20,1,,3001,Prince George,VA,,1.1
530,"Hopewell, City of",3040,VA,I.295,9,SN,Reentry from South,20,,,3002,"Hopewell, City of",VA,,0.68
531,Chesterfield,2960,VA,I.295,10,SN,,,,,,Chesterfield,VA,,4.8
532,Henrico,2997,VA,I.295,11,SN,,,,,,Henrico,VA,,25
533,Hanover,2996,VA,I.295,12,SN,,,,,,Hanover,VA,,10.2
534,Prince George's,1219,MD,I.295,13,SN,,,,W,,Prince George's,MD,0.8,0.8
535,District of Columbia,327,DC,I.295,14,SN,,,,W,,District of Columbia,DC,5.2,5.2
536,New Castle,325,DE,I.295,15,CCW,,,,W,,New Castle,DE,5.7,5.6
537,Salem,1801,NJ,I.295,16,CCW,,,,,,Salem,NJ,,8.6
538,Gloucester,1792,NJ,I.295,17,CCW,,,,,,Gloucester,NJ,,17.1
539,Camden,1788,NJ,I.295,18,CCW,,,,,,Camden,NJ,,10
540,Burlington,1787,NJ,I.295,19,CCW,,,,,,Burlington,NJ,,22.2
541,Mercer,1795,NJ,I.295,20,CCW,,,,,,Mercer,NJ,,19
542,Bucks,2267,PA,I.295,21,CCW,,,,W,,Bucks,PA,10.3,11.2
543,Queens,1879,NY,I.295,22,SN,,,,,,Queens,NY,,5.8
544,Bronx,1841,NY,I.295,23,SN,,,,,,Bronx,NY,,3.7
545,Kent,2405,RI,I.295,24,CCW,,,,,,Kent,RI,,1.8
546,Providence,2407,RI,I.295,25,CCW,,,,,,Providence,RI,,21.8
547,Bristol,1229,MA,I.295,26,CCW,,,,,,Bristol,MA,,4
548,Cumberland,1188,ME,I.295,27,SN,,,,,,Cumberland,ME,,30.3
549,Sagadahoc,1197,ME,I.295,28,SN,,,,,,Sagadahoc,ME,,18.5
550,Kennebec,1191,ME,I.295,29,SN,,,,,,Kennebec,ME,,4.3
551,Kent,1281,MI,I.296,1,SN,,,,,,Kent,MI,3.39,3.2
552,Parker,2799,TX,I.30,1,WE,,,,,,Parker,TX,,2
553,Tarrant,2835,TX,I.30,2,WE,,,,,,Tarrant,TX,,30.8
554,Dallas,2672,TX,I.30,3,WE,,,,,,Dallas,TX,,32.6
555,Rockwall,2814,TX,I.30,4,WE,,,,,,Rockwall,TX,,15.1
556,Hunt,2731,TX,I.30,5,WE,,,,,,Hunt,TX,,29.9
557,Hopkins,2727,TX,I.30,6,WE,,,,,,Hopkins,TX,,33.7
558,Franklin,2695,TX,I.30,7,WE,,,,,,Franklin,TX,,10.7
559,Titus,2840,TX,I.30,8,WE,,,,,,Titus,TX,,20.8
560,Morris,2787,TX,I.30,9,WE,,,,,,Morris,TX,,7.2
561,Bowie,2634,TX,I.30,10,WE,,,,,,Bowie,TX,,42.7
562,Miller,163,AR,I.30,11,WE,,,,,,Miller,AR,,17
563,Hempstead,146,AR,I.30,12,WE,,,,,,Hempstead,AR,,23.3
564,Nevada,167,AR,I.30,13,WE,,,,,,Nevada,AR,,13
565,Clark,127,AR,I.30,14,WE,,,,,,Clark,AR,,27.6
566,Hot Spring,147,AR,I.30,15,WE,,,,,,Hot Spring,AR,,24.9
567,Saline,180,AR,I.30,16,WE,,,,,,Saline,AR,,20.9
568,Pulaski,177,AR,I.30,17,WE,,,,,,Pulaski,AR,,16.4
569,Sacramento,226,CA,I.305,1,WE,,,,GE,,Sacramento,CA,2.5,2.5
570,Yolo,249,CA,I.305,2,WE,,,,GE,,Yolo,CA,2.8,2.8
571,St. Charles,1166,LA,I.310,1,SN,,,,W,,St. Charles,LA,11.71,11.5
572,Cascade,1615,MT,I.315,1,WE,Unsigned,,,"W, K",,Cascade,MT,0.83,0.8
573,Oklahoma,2200,OK,I.335,1,SN,,,,,,Oklahoma,OK,19.6,19.2
574,Lyon,952,KS,I.335,2,SN,,,,,,Lyon,KS,,27.4
575,Wabaunsee,995,KS,I.335,3,SN,,,,,,Wabaunsee,KS,,0.6
576,Osage,966,KS,I.335,4,SN,,,,,,Osage,KS,,10.6
577,Shawnee,985,KS,I.335,5,SN,,,,,,Shawnee,KS,,11.6
578,Oklahoma,2200,OK,I.344,1,CCW,Reentry from CW,,,,2001,Oklahoma,OK,,14.29
579,Canadian,2154,OK,I.344,2,CCW,,,,,,Canadian,OK,,16
580,Oklahoma,2200,OK,I.344,3,CCW,Reentry from CCW,,,,3001,Oklahoma,OK,,0.91
581,Webb,2855,TX,I.35,1,SN,,,,,,Webb,TX,,37.4
582,La Salle,2754,TX,I.35,2,SN,,,,,,La Salle,TX,,43.8
583,Frio,2697,TX,I.35,3,SN,,,,,,Frio,TX,,35.6
584,Medina,2778,TX,I.35,4,SN,,,,,,Medina,TX,,12.6
585,Atascosa,2622,TX,I.35,5,SN,,,,,,Atascosa,TX,,2.6
586,Bexar,2630,TX,I.35,6,SN,,,,,,Bexar,TX,,40.6
587,Guadalupe,2709,TX,I.35,7,SN,,,,,,Guadalupe,TX,,3.3
588,Comal,2661,TX,I.35,8,SN,,,,,,Comal,TX,,20.4
589,Hays,2720,TX,I.35,9,SN,,,,,,Hays,TX,,24.3
590,Travis,2842,TX,I.35,10,SN,,,,,,Travis,TX,,28.3
591,Williamson,2861,TX,I.35,11,SN,,,,,,Williamson,TX,,27.3
592,Bell,2629,TX,I.35,12,SN,,,,,,Bell,TX,,35.7
593,Falls,2688,TX,I.35,13,SN,,,,,,Falls,TX,,2
594,McLennan,2776,TX,I.35,14,SN,,,,,,McLennan,TX,,39.7
595,Hill,2724,TX,I.35,15,SN,,,,,,Hill,TX,,15.5
596,Gap,7777,TX,I.35,16,SN,Gap for 35E and 35W,,,,,Gap,TX,,0
597,Denton,2676,TX,I.35,17,SN,,,,,,Denton,TX,,14.8
598,Cooke,2664,TX,I.35,18,SN,,,,,,Cooke,TX,,21.6
599,Love,2188,OK,I.35,19,SN,,,,,,Love,OK,,24.3
600,Carter,2155,OK,I.35,20,SN,,,,,,Carter,OK,,21.4
601,Murray,2195,OK,I.35,21,SN,,,,,,Murray,OK,,9.9
602,Garvin,2170,OK,I.35,22,SN,,,,,,Garvin,OK,,25.8
603,McClain,2192,OK,I.35,23,SN,,,,,,McClain,OK,,25.7
604,Cleveland,2159,OK,I.35,24,SN,,,,,,Cleveland,OK,,13.3
605,Oklahoma,2200,OK,I.35,25,SN,,,,,,Oklahoma,OK,,25.7
606,Logan,2187,OK,I.35,26,SN,,,,,,Logan,OK,,18.8
607,Payne,2205,OK,I.35,27,SN,,,,,,Payne,OK,,12.2
608,Noble,2197,OK,I.35,28,SN,,,,,,Noble,OK,,30.1
609,Kay,2181,OK,I.35,29,SN,,,,,,Kay,OK,,28
610,Sumner,992,KS,I.35,30,SN,,,,,,Sumner,KS,,33.3
611,Sedgwick,983,KS,I.35,31,SN,,,,,,Sedgwick,KS,,21.1
612,Butler,904,KS,I.35,32,SN,,,,,,Butler,KS,,41.9
613,Chase,905,KS,I.35,33,SN,,,,,,Chase,KS,,19.9
614,Lyon,952,KS,I.35,34,SN,,,,,,Lyon,KS,,27
615,Coffey,912,KS,I.35,35,SN,,,,,,Coffey,KS,,13.5
616,Osage,966,KS,I.35,36,SN,,,,,,Osage,KS,,11.4
617,Franklin,926,KS,I.35,37,SN,,,,,,Franklin,KS,,31.1
618,Miami,957,KS,I.35,38,SN,,,,,,Miami,KS,,2.8
619,Johnson,942,KS,I.35,39,SN,,,,,,Johnson,KS,,29.9
620,Wyandotte,1001,KS,I.35,40,SN,,,,,,Wyandotte,KS,,3.7
621,Jackson,1540,MO,I.35,41,SN,,,,,,Jackson,MO,,5.3
622,Clay,1516,MO,I.35,42,SN,,,,,,Clay,MO,,27.8
623,Clinton,1517,MO,I.35,43,SN,,,,,,Clinton,MO,,21
624,DeKalb,1524,MO,I.35,44,SN,,,,,,DeKalb,MO,,3
625,Caldwell,1505,MO,I.35,45,SN,,,,,,Caldwell,MO,,0.1
626,Daviess,1523,MO,I.35,46,SN,,,,,,Daviess,MO,,26
627,Harrison,1533,MO,I.35,47,SN,,,,,,Harrison,MO,,31.5
628,Decatur,824,IA,I.35,48,SN,,,,,,Decatur,IA,,24.3
629,Clarke,817,IA,I.35,49,SN,,,,,,Clarke,IA,,18.5
630,Warren,888,IA,I.35,50,SN,,,,,,Warren,IA,,24.2
631,Polk,874,IA,I.35,51,SN,,,,,,Polk,IA,,34.7
632,Story,882,IA,I.35,52,SN,,,,,,Story,IA,,24.2
633,Hamilton,837,IA,I.35,53,SN,,,,,,Hamilton,IA,,24.1
634,Wright,896,IA,I.35,54,SN,,,,,,Wright,IA,,5.1
635,Franklin,832,IA,I.35,55,SN,,,,,,Franklin,IA,,22.3
636,Cerro Gordo,814,IA,I.35,56,SN,,,,,,Cerro Gordo,IA,,24.3
637,Worth,895,IA,I.35,57,SN,,,,,,Worth,IA,,16.9
638,Freeborn,1347,MN,I.35,58,SN,,,,,,Freeborn,MN,,25.1
639,Steele,1397,MN,I.35,59,SN,,,,,,Steele,MN,,24.6
640,Rice,1389,MN,I.35,60,SN,,,,,,Rice,MN,,25.2
641,Scott,1393,MN,I.35,61,SN,,,,,,Scott,MN,,6
642,Dakota,1342,MN,I.35,62,SN,,,,,,Dakota,MN,,7.2
643,Gap,7777,MN,I.35,63,SN,Gap for 35E and 35W,,,,,Gap,MN,,0
644,Anoka,1325,MN,I.35,64,SN,,,,,,Anoka,MN,,2.8
645,Washington,1405,MN,I.35,65,SN,,,,,,Washington,MN,,2.9
646,Chisago,1336,MN,I.35,66,SN,,,,,,Chisago,MN,,30.2
647,Pine,1381,MN,I.35,67,SN,,,,,,Pine,MN,,50.2
648,Carlton,1332,MN,I.35,68,SN,,,,,,Carlton,MN,,31.8
649,St. Louis,1392,MN,I.35,69,SN,,,,,,St. Louis,MN,,14.4
650,Will,702,IL,I.355,1,SN,Reentry from North,,,,2001,Will,IL,,8.1
651,Cook,619,IL,I.355,2,SN,,,,,,Cook,IL,,2.2
652,Will,702,IL,I.355,3,SN,Reentry from South,,,,3001,Will,IL,,4
653,DuPage,625,IL,I.355,4,SN,,,,,,DuPage,IL,,17.9
654,Tuscaloosa,63,AL,I.359,1,SN,,,,W,,Tuscaloosa,AL,2.76,2.6
655,Hill,2724,TX,I.35E,1,SN,,,,,,Hill,TX,,7.9
656,Ellis,2686,TX,I.35E,2,SN,,,,,,Ellis,TX,,33
657,Dallas,2672,TX,I.35E,3,SN,,,,,,Dallas,TX,,34.4
658,Denton,2676,TX,I.35E,4,SN,,,,,,Denton,TX,,21.4
659,Dakota,1342,MN,I.35E,5,SN,,,,,,Dakota,MN,,14.7
660,Ramsey,1385,MN,I.35E,6,SN,,,,,,Ramsey,MN,,19.4
661,Anoka,1325,MN,I.35E,7,SN,,,,,,Anoka,MN,,7.9
662,Hill,2724,TX,I.35W,1,SN,,,,,,Hill,TX,,14.1
663,Johnson,2741,TX,I.35W,2,SN,,,,,,Johnson,TX,,23.1
664,Tarrant,2835,TX,I.35W,3,SN,,,,,,Tarrant,TX,,30.4
665,Denton,2676,TX,I.35W,4,SN,,,,,,Denton,TX,,17.3
666,Dakota,1342,MN,I.35W,5,SN,,,,,,Dakota,MN,,4.7
667,Hennepin,1350,MN,I.35W,6,SN,,,,,,Hennepin,MN,,17.2
668,Ramsey,1385,MN,I.35W,7,SN,,,,,,Ramsey,MN,,8.9
669,Anoka,1325,MN,I.35W,8,SN,,,,,,Anoka,MN,,11.7
670,Bowie,2634,TX,I.369,1,SN,,,,W,,Bowie,TX,4.21,4
671,Nueces,2793,TX,I.37,1,SN,,,,,,Nueces,TX,,17.2
672,San Patricio,2820,TX,I.37,2,SN,,,,,,San Patricio,TX,,22.7
